MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:04.421,2016/09/13,08:42:04.430,,2200,,,38.64879,-89.98285,,,,,,0

MSG,1,111,11111,A38999,111111,2016/09/13,08:42:04.424,2016/09/13,08:42:04.478,BKN27   ,,,,,,,,,,,

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:04.426,2016/09/13,08:42:04.479,,,105,260,,,64,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:04.482,2016/09/13,08:42:04.534,,,119,98,,,-384,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:04.565,2016/09/13,08:42:04.591,,2200,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:04.584,2016/09/13,08:42:04.593,,2200,,,38.75562,-89.93982,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:04.644,2016/09/13,08:42:04.697,,2800,,,38.09197,-89.91802,,,,,,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:04.656,2016/09/13,08:42:04.699,,2200,,,,,,,0,,0,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:04.657,2016/09/13,08:42:04.699,,2200,,,,,,,0,,0,0

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:04.686,2016/09/13,08:42:04.702,,,,,,,,,,,,

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:04.693,2016/09/13,08:42:04.703,,,116,172,,,-128,,,,,0

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:04.713,2016/09/13,08:42:04.753,,,,,,,,,,,,

MSG,8,111,11111,A51331,111111,2016/09/13,08:42:04.770,2016/09/13,08:42:04.808,,,,,,,,,,,,

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:04.854,2016/09/13,08:42:04.866,,,105,260,,,64,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:04.963,2016/09/13,08:42:04.975,,2200,,,38.64846,-89.98279,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:05.000,2016/09/13,08:42:05.028,,,119,98,,,-384,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:05.124,2016/09/13,08:42:05.139,,2200,,,38.75560,-89.93940,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:05.222,2016/09/13,08:42:05.247,,2800,,,38.09193,-89.91838,,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:05.227,2016/09/13,08:42:05.247,,,116,172,,,-128,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:05.262,2016/09/13,08:42:05.300,,,105,260,,,64,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:05.269,2016/09/13,08:42:05.301,,2200,,,,,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:05.536,2016/09/13,08:42:05.573,,,119,98,,,-384,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:05.578,2016/09/13,08:42:05.626,,2200,,,38.75553,-89.93909,,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:05.752,2016/09/13,08:42:05.794,,,105,261,,,0,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:05.784,2016/09/13,08:42:05.802,,2800,,,38.09189,-89.91865,,,,,,0

